txn_id,account_id,merchant_name,amount_cents,currency,txn_time,category,status,created_at,updated_at
6694,580,Apple,62120,USD,2025-03-05T04:54:43,streaming,pending,2025-03-05T04:54:43,2025-03-05T11:15:43
6695,580,Airbnb,10941,USD,2024-11-16T22:59:43,rideshare,reversed,2024-11-16T22:59:43,2024-11-17T18:23:43
6696,580,Google,45584,USD,2024-10-09T18:50:26,streaming,posted,2024-10-09T18:50:26,2024-10-10T13:24:26
6697,580,Netflix,13541,USD,2024-11-04T06:01:16,retail,reversed,2024-11-04T06:01:16,2024-11-04T17:02:16
6698,580,Shell,24224,USD,2025-01-26T11:13:39,rideshare,posted,2025-01-26T11:13:39,2025-01-26T12:27:39
6699,580,Lyft,26737,USD,2025-02-06T09:40:37,streaming,reversed,2025-02-06T09:40:37,2025-02-06T19:11:37
6700,580,Exxon,86516,USD,2024-04-19T07:55:19,travel,reversed,2024-04-19T07:55:19,2024-04-20T02:01:19
6701,580,Netflix,72003,USD,2024-10-01T01:58:42,grocery,reversed,2024-10-01T01:58:42,2024-10-01T07:50:42
6702,766,Apple,78204,USD,2024-12-02T14:36:49,fuel,posted,2024-12-02T14:36:49,2024-12-03T11:31:49
6703,766,Lyft,21301,USD,2024-06-01T08:23:56,food,pending,2024-06-01T08:23:56,2024-06-02T00:01:56
6704,766,Starbucks,88222,USD,2024-12-04T08:00:22,coffee,pending,2024-12-04T08:00:22,2024-12-04T22:08:22
6705,766,Walmart,28927,USD,2025-02-22T13:18:41,coffee,posted,2025-02-22T13:18:41,2025-02-23T00:55:41
6706,766,Walmart,31333,USD,2024-06-28T04:29:02,rideshare,reversed,2024-06-28T04:29:02,2024-06-29T01:12:02
6707,808,Google,81201,USD,2024-09-20T11:24:55,retail,pending,2024-09-20T11:24:55,2024-09-20T15:58:55
6708,808,Walmart,326,USD,2025-02-03T04:11:53,travel,posted,2025-02-03T04:11:53,2025-02-03T06:56:53
6709,808,Apple,1504,USD,2025-06-10T13:47:25,coffee,reversed,2025-06-10T13:47:25,2025-06-10T23:53:25
6710,808,Starbucks,323,USD,2024-10-08T20:06:04,food,reversed,2024-10-08T20:06:04,2024-10-09T15:36:04
6711,808,Google,33056,USD,2024-08-10T08:20:16,rideshare,posted,2024-08-10T08:20:16,2024-08-11T07:05:16
6712,808,Walmart,34382,USD,2024-06-14T20:48:22,streaming,reversed,2024-06-14T20:48:22,2024-06-15T05:13:22
6713,808,Amazon,7597,USD,2025-04-27T13:35:23,rideshare,pending,2025-04-27T13:35:23,2025-04-27T21:43:23
6714,808,Costco,14213,USD,2025-06-27T21:04:38,food,reversed,2025-06-27T21:04:38,2025-06-28T11:38:38
6715,808,Exxon,73119,USD,2024-12-30T00:27:38,retail,posted,2024-12-30T00:27:38,2024-12-30T14:51:38
6716,808,Home Depot,61747,USD,2025-05-11T21:27:07,streaming,posted,2025-05-11T21:27:07,2025-05-12T13:54:07
6717,808,Starbucks,81197,USD,2025-05-16T16:26:30,retail,reversed,2025-05-16T16:26:30,2025-05-16T19:45:30
6718,808,Costco,84752,USD,2024-03-02T17:29:06,retail,posted,2024-03-02T17:29:06,2024-03-02T17:32:06
6719,808,Netflix,28207,USD,2025-03-04T05:03:20,streaming,pending,2025-03-04T05:03:20,2025-03-04T21:02:20
6720,808,Apple,20730,USD,2025-03-09T06:18:55,retail,pending,2025-03-09T06:18:55,2025-03-10T04:13:55
6721,808,Google,56584,USD,2025-02-28T06:58:19,travel,reversed,2025-02-28T06:58:19,2025-02-28T18:46:19
6722,808,Target,27057,USD,2025-05-15T11:33:26,streaming,pending,2025-05-15T11:33:26,2025-05-15T16:05:26
6723,808,Shell,25753,USD,2024-09-09T01:09:50,rideshare,reversed,2024-09-09T01:09:50,2024-09-09T05:34:50
6724,808,Starbucks,32560,USD,2024-04-14T00:40:53,fuel,posted,2024-04-14T00:40:53,2024-04-14T16:56:53
6725,808,Starbucks,98920,USD,2024-12-16T07:28:26,travel,posted,2024-12-16T07:28:26,2024-12-16T16:04:26
6726,808,Exxon,56445,USD,2024-10-08T06:15:23,fuel,pending,2024-10-08T06:15:23,2024-10-08T11:52:23
6727,808,McDonalds,84293,USD,2024-03-23T20:06:49,fuel,pending,2024-03-23T20:06:49,2024-03-23T23:16:49
6728,808,Netflix,34958,USD,2024-03-18T12:32:48,streaming,posted,2024-03-18T12:32:48,2024-03-18T13:43:48
6729,808,Apple,91188,USD,2024-06-25T12:41:59,rideshare,reversed,2024-06-25T12:41:59,2024-06-25T20:32:59
6730,808,Home Depot,49935,USD,2025-03-28T09:23:25,travel,reversed,2025-03-28T09:23:25,2025-03-29T02:38:25
6731,808,McDonalds,21114,USD,2024-08-19T06:08:09,retail,reversed,2024-08-19T06:08:09,2024-08-20T04:54:09
6732,808,Lyft,58571,USD,2024-08-09T15:32:00,rideshare,posted,2024-08-09T15:32:00,2024-08-10T14:10:00
6733,808,Uber,75864,USD,2025-01-25T16:00:49,travel,posted,2025-01-25T16:00:49,2025-01-25T17:54:49
6734,618,Home Depot,89955,USD,2025-03-23T13:40:25,rideshare,reversed,2025-03-23T13:40:25,2025-03-24T09:47:25
6735,618,Lyft,66973,USD,2024-05-17T23:47:22,rideshare,pending,2024-05-17T23:47:22,2024-05-18T21:48:22
6736,618,Starbucks,5152,USD,2025-05-11T07:14:37,fuel,posted,2025-05-11T07:14:37,2025-05-11T21:08:37
6737,618,Home Depot,53009,USD,2024-03-04T01:56:06,travel,reversed,2024-03-04T01:56:06,2024-03-04T11:49:06
6738,618,Google,95796,USD,2024-11-15T15:05:27,travel,reversed,2024-11-15T15:05:27,2024-11-16T13:45:27
6739,618,McDonalds,66133,USD,2024-02-23T00:14:24,food,pending,2024-02-23T00:14:24,2024-02-23T14:22:24
6740,618,Costco,27468,USD,2024-03-01T22:01:00,fuel,reversed,2024-03-01T22:01:00,2024-03-02T07:56:00
6741,618,McDonalds,40995,USD,2025-05-09T22:31:24,coffee,reversed,2025-05-09T22:31:24,2025-05-10T00:43:24
6742,618,Netflix,91368,USD,2024-03-30T03:23:38,fuel,reversed,2024-03-30T03:23:38,2024-03-30T18:20:38
6743,618,Exxon,28101,USD,2024-05-14T07:23:52,fuel,reversed,2024-05-14T07:23:52,2024-05-14T09:08:52
6744,618,Uber,79103,USD,2024-03-08T20:58:00,travel,pending,2024-03-08T20:58:00,2024-03-09T13:50:00
6745,618,Apple,72835,USD,2025-01-13T14:05:14,coffee,posted,2025-01-13T14:05:14,2025-01-14T13:06:14
6746,618,Airbnb,64215,USD,2024-06-01T18:47:32,food,posted,2024-06-01T18:47:32,2024-06-02T04:45:32
6747,618,Airbnb,79563,USD,2025-03-13T01:57:02,travel,reversed,2025-03-13T01:57:02,2025-03-13T17:48:02
6748,618,Home Depot,9258,USD,2025-03-18T21:09:18,travel,reversed,2025-03-18T21:09:18,2025-03-19T18:33:18
6749,618,McDonalds,18145,USD,2025-05-05T15:02:52,coffee,pending,2025-05-05T15:02:52,2025-05-05T16:32:52
6750,618,Exxon,92122,USD,2025-03-03T07:21:53,grocery,pending,2025-03-03T07:21:53,2025-03-03T08:22:53
6751,618,Uber,95301,USD,2024-03-16T15:59:22,coffee,reversed,2024-03-16T15:59:22,2024-03-17T05:54:22
6752,618,Shell,52554,USD,2025-06-02T16:47:06,retail,posted,2025-06-02T16:47:06,2025-06-02T23:00:06
6753,618,Lyft,9246,USD,2024-09-05T08:19:34,travel,posted,2024-09-05T08:19:34,2024-09-06T04:19:34
6754,618,Uber,12113,USD,2024-09-21T05:41:26,retail,reversed,2024-09-21T05:41:26,2024-09-22T05:33:26
6755,618,Walmart,56366,USD,2024-11-04T18:39:17,retail,reversed,2024-11-04T18:39:17,2024-11-05T12:06:17
6756,618,Home Depot,-1795,USD,2024-01-07T03:41:17,streaming,reversed,2024-01-07T03:41:17,2024-01-07T15:44:17
6757,618,Google,89047,USD,2025-02-03T21:23:41,coffee,posted,2025-02-03T21:23:41,2025-02-04T02:43:41
6758,618,Google,20871,USD,2025-05-26T19:52:04,streaming,reversed,2025-05-26T19:52:04,2025-05-27T19:29:04
6759,618,Apple,49652,USD,2025-04-02T13:53:42,fuel,reversed,2025-04-02T13:53:42,2025-04-03T12:23:42
6760,618,Uber,79154,USD,2024-04-09T19:34:29,rideshare,pending,2024-04-09T19:34:29,2024-04-10T07:21:29
6761,618,Walmart,57852,USD,2024-03-30T07:08:26,travel,pending,2024-03-30T07:08:26,2024-03-30T18:27:26
6762,618,Exxon,21598,USD,2024-02-19T16:02:19,rideshare,posted,2024-02-19T16:02:19,2024-02-19T23:03:19
6763,579,Apple,28410,USD,2024-09-11T09:54:43,travel,posted,2024-09-11T09:54:43,2024-09-12T08:57:43
6764,579,Google,87108,USD,2024-12-13T13:55:19,travel,posted,2024-12-13T13:55:19,2024-12-13T21:10:19
6765,579,McDonalds,92658,USD,2024-07-13T17:12:53,coffee,posted,2024-07-13T17:12:53,2024-07-14T04:37:53
6766,579,Lyft,61190,USD,2025-02-17T05:48:13,retail,pending,2025-02-17T05:48:13,2025-02-18T04:31:13
6767,579,Uber,-811,USD,2024-02-24T01:25:06,travel,reversed,2024-02-24T01:25:06,2024-02-24T04:33:06
6768,579,Google,-1868,USD,2024-07-18T10:22:01,travel,pending,2024-07-18T10:22:01,2024-07-19T07:51:01
6769,579,Starbucks,80280,USD,2025-06-16T14:48:30,retail,posted,2025-06-16T14:48:30,2025-06-16T17:42:30
6770,579,Shell,73552,USD,2025-05-27T22:02:19,retail,posted,2025-05-27T22:02:19,2025-05-28T07:03:19
6771,579,Airbnb,49516,USD,2024-11-02T06:48:27,food,reversed,2024-11-02T06:48:27,2024-11-02T23:46:27
6772,579,Google,33776,USD,2025-06-03T05:51:23,coffee,reversed,2025-06-03T05:51:23,2025-06-03T08:55:23
6773,579,McDonalds,13690,USD,2024-12-22T21:01:11,coffee,posted,2024-12-22T21:01:11,2024-12-23T04:52:11
6774,579,Apple,49124,USD,2024-10-13T00:43:14,rideshare,reversed,2024-10-13T00:43:14,2024-10-13T02:26:14
6775,579,Lyft,18137,USD,2024-06-18T08:15:31,rideshare,posted,2024-06-18T08:15:31,2024-06-19T03:48:31
6776,579,Starbucks,91733,USD,2024-10-15T17:16:05,fuel,posted,2024-10-15T17:16:05,2024-10-16T11:25:05
6777,579,Home Depot,93374,USD,2024-12-12T00:31:19,food,posted,2024-12-12T00:31:19,2024-12-12T07:34:19
6778,579,Amazon,93590,USD,2024-09-05T16:30:42,travel,reversed,2024-09-05T16:30:42,2024-09-05T19:41:42
6779,579,Google,84663,USD,2024-02-13T00:29:29,coffee,reversed,2024-02-13T00:29:29,2024-02-13T23:59:29
6780,579,Shell,83519,USD,2024-06-22T23:36:48,streaming,posted,2024-06-22T23:36:48,2024-06-23T12:46:48
6781,579,Apple,93161,USD,2024-07-27T04:25:53,grocery,pending,2024-07-27T04:25:53,2024-07-28T03:37:53
6782,579,Uber,9556,USD,2024-10-21T06:47:19,rideshare,reversed,2024-10-21T06:47:19,2024-10-21T20:36:19
6783,180,Shell,99048,USD,2024-03-24T08:31:43,food,pending,2024-03-24T08:31:43,2024-03-24T23:34:43
6784,180,Home Depot,49703,USD,2024-09-16T05:28:21,streaming,posted,2024-09-16T05:28:21,2024-09-16T13:04:21
6785,180,Amazon,97883,USD,2025-03-26T13:44:30,fuel,pending,2025-03-26T13:44:30,2025-03-27T11:13:30
6786,180,Apple,42157,USD,2025-04-15T00:55:09,food,pending,2025-04-15T00:55:09,2025-04-15T01:28:09
6787,180,Apple,83451,USD,2024-02-17T21:30:20,rideshare,posted,2024-02-17T21:30:20,2024-02-18T02:27:20
6788,180,Lyft,5053,USD,2024-04-01T17:55:14,grocery,posted,2024-04-01T17:55:14,2024-04-02T02:45:14
6789,180,Netflix,56370,USD,2024-02-13T20:58:58,travel,reversed,2024-02-13T20:58:58,2024-02-14T19:05:58
6790,180,Costco,37381,USD,2024-02-13T02:05:29,grocery,pending,2024-02-13T02:05:29,2024-02-13T09:03:29
6791,180,McDonalds,45703,USD,2025-05-23T00:06:47,rideshare,reversed,2025-05-23T00:06:47,2025-05-23T16:21:47
6792,180,Exxon,85926,USD,2025-05-05T17:27:24,rideshare,reversed,2025-05-05T17:27:24,2025-05-06T07:38:24
6793,180,Google,18983,USD,2024-10-10T10:03:03,coffee,reversed,2024-10-10T10:03:03,2024-10-10T20:52:03
6794,180,Netflix,96212,USD,2025-03-27T01:52:13,food,posted,2025-03-27T01:52:13,2025-03-27T17:35:13
6795,180,Amazon,89353,USD,2024-12-30T03:18:42,fuel,posted,2024-12-30T03:18:42,2024-12-30T13:28:42
6796,180,Shell,75689,USD,2025-02-05T10:23:24,retail,posted,2025-02-05T10:23:24,2025-02-05T13:25:24
6797,180,Shell,88884,USD,2024-05-21T11:27:52,food,reversed,2024-05-21T11:27:52,2024-05-22T07:58:52
6798,180,Uber,40684,USD,2024-03-15T15:25:00,coffee,posted,2024-03-15T15:25:00,2024-03-15T15:44:00
6799,180,Starbucks,84095,USD,2024-02-08T13:05:43,rideshare,pending,2024-02-08T13:05:43,2024-02-09T12:49:43
6800,180,Starbucks,25806,USD,2024-03-22T10:54:14,food,reversed,2024-03-22T10:54:14,2024-03-23T06:25:14
6801,180,Costco,59730,USD,2024-05-31T11:43:51,streaming,posted,2024-05-31T11:43:51,2024-05-31T12:23:51
6802,180,Target,6432,USD,2024-05-01T15:18:37,food,reversed,2024-05-01T15:18:37,2024-05-02T09:35:37
6803,67,Google,45147,USD,2024-02-28T19:56:27,travel,pending,2024-02-28T19:56:27,2024-02-29T19:35:27
6804,67,Shell,95235,USD,2024-04-15T04:10:50,grocery,reversed,2024-04-15T04:10:50,2024-04-15T13:14:50
6805,67,Exxon,89800,USD,2024-05-14T04:52:59,fuel,pending,2024-05-14T04:52:59,2024-05-15T01:01:59
6806,67,McDonalds,52221,USD,2024-10-01T08:00:15,grocery,posted,2024-10-01T08:00:15,2024-10-01T22:52:15
6807,67,Lyft,45787,USD,2025-06-01T15:13:07,coffee,pending,2025-06-01T15:13:07,2025-06-01T22:43:07
6808,67,Lyft,46313,USD,2025-06-22T01:14:56,coffee,reversed,2025-06-22T01:14:56,2025-06-22T19:53:56
6809,67,Google,70924,USD,2024-09-08T00:12:15,retail,posted,2024-09-08T00:12:15,2024-09-08T06:51:15
6810,67,Starbucks,85411,USD,2024-01-05T11:02:21,coffee,reversed,2024-01-05T11:02:21,2024-01-05T17:05:21
6811,67,McDonalds,27202,USD,2025-04-17T12:31:10,rideshare,posted,2025-04-17T12:31:10,2025-04-17T17:25:10
6812,67,Netflix,55518,USD,2025-02-25T21:22:57,travel,pending,2025-02-25T21:22:57,2025-02-26T10:09:57
6813,67,McDonalds,43973,USD,2024-05-30T14:18:22,food,posted,2024-05-30T14:18:22,2024-05-31T06:50:22
6814,67,Netflix,51810,USD,2024-05-01T16:08:34,streaming,reversed,2024-05-01T16:08:34,2024-05-02T09:09:34
6815,67,Uber,52048,USD,2024-07-25T16:08:23,fuel,posted,2024-07-25T16:08:23,2024-07-25T17:17:23
6816,67,Starbucks,87712,USD,2024-12-19T07:04:57,rideshare,pending,2024-12-19T07:04:57,2024-12-19T07:24:57
6817,67,Lyft,70171,USD,2024-04-05T11:05:32,retail,reversed,2024-04-05T11:05:32,2024-04-06T05:43:32
6818,67,Google,68758,USD,2024-02-08T03:37:12,fuel,posted,2024-02-08T03:37:12,2024-02-08T14:12:12
6819,67,Amazon,96325,USD,2024-09-29T08:01:41,fuel,reversed,2024-09-29T08:01:41,2024-09-29T11:48:41
6820,67,Lyft,-431,USD,2025-05-20T06:23:27,retail,pending,2025-05-20T06:23:27,2025-05-20T06:26:27
6821,67,Netflix,82115,USD,2025-03-12T12:39:46,food,posted,2025-03-12T12:39:46,2025-03-13T08:56:46
6822,67,Uber,32078,USD,2025-01-17T00:14:06,travel,posted,2025-01-17T00:14:06,2025-01-17T02:56:06
6823,67,Google,25806,USD,2025-04-01T22:11:08,food,posted,2025-04-01T22:11:08,2025-04-02T04:48:08
6824,67,Uber,81099,USD,2024-10-25T08:05:24,food,posted,2024-10-25T08:05:24,2024-10-25T16:21:24
6825,67,Uber,28666,USD,2024-06-19T07:15:54,travel,posted,2024-06-19T07:15:54,2024-06-19T16:41:54
6826,603,Google,24035,USD,2024-06-26T18:27:41,coffee,pending,2024-06-26T18:27:41,2024-06-27T18:05:41
6827,603,Netflix,20317,USD,2024-11-30T07:18:59,grocery,reversed,2024-11-30T07:18:59,2024-11-30T09:50:59
6828,603,Starbucks,-1933,USD,2024-09-24T21:55:34,rideshare,posted,2024-09-24T21:55:34,2024-09-25T07:49:34
6829,603,Airbnb,70012,USD,2024-06-09T13:50:19,travel,pending,2024-06-09T13:50:19,2024-06-09T23:40:19
6830,603,Lyft,4590,USD,2024-08-31T06:53:32,coffee,pending,2024-08-31T06:53:32,2024-09-01T03:22:32
6831,603,Lyft,-864,USD,2024-08-13T02:07:19,retail,posted,2024-08-13T02:07:19,2024-08-13T18:16:19
6832,603,Apple,96507,USD,2024-04-11T09:53:40,retail,reversed,2024-04-11T09:53:40,2024-04-12T02:12:40
6833,603,Apple,71881,USD,2025-05-13T08:12:40,coffee,reversed,2025-05-13T08:12:40,2025-05-13T10:47:40
6834,603,Shell,44583,USD,2024-07-28T11:13:23,travel,posted,2024-07-28T11:13:23,2024-07-28T19:16:23
6835,603,Amazon,47499,USD,2024-11-14T05:10:16,fuel,reversed,2024-11-14T05:10:16,2024-11-14T09:05:16
6836,603,Walmart,70961,USD,2025-04-16T01:56:49,travel,posted,2025-04-16T01:56:49,2025-04-16T18:28:49
6837,603,Apple,48969,USD,2024-06-29T01:55:12,fuel,pending,2024-06-29T01:55:12,2024-06-29T22:52:12
6838,603,Netflix,82612,USD,2024-12-08T16:56:35,fuel,reversed,2024-12-08T16:56:35,2024-12-09T08:18:35
6839,603,Home Depot,64317,USD,2024-08-20T13:56:40,fuel,reversed,2024-08-20T13:56:40,2024-08-21T02:17:40
6840,603,Target,13265,USD,2024-12-17T14:37:42,grocery,reversed,2024-12-17T14:37:42,2024-12-18T11:30:42
6841,603,Uber,31182,USD,2025-02-19T17:13:28,streaming,reversed,2025-02-19T17:13:28,2025-02-20T13:43:28
6842,603,Airbnb,6456,USD,2024-10-30T03:46:36,food,pending,2024-10-30T03:46:36,2024-10-30T23:02:36
6843,603,Lyft,21735,USD,2024-09-05T15:42:31,travel,posted,2024-09-05T15:42:31,2024-09-06T07:59:31
6844,603,Uber,61356,USD,2025-01-05T06:54:18,rideshare,posted,2025-01-05T06:54:18,2025-01-06T04:45:18
6845,603,Starbucks,8401,USD,2024-05-02T13:48:32,rideshare,reversed,2024-05-02T13:48:32,2024-05-02T23:09:32
6846,603,Google,57651,USD,2025-02-04T04:16:18,fuel,posted,2025-02-04T04:16:18,2025-02-04T06:44:18
6847,603,Airbnb,8667,USD,2025-04-27T05:21:12,travel,posted,2025-04-27T05:21:12,2025-04-27T18:05:12
6848,603,Costco,75676,USD,2025-01-17T18:00:59,rideshare,pending,2025-01-17T18:00:59,2025-01-18T00:23:59
6849,603,Exxon,3307,USD,2025-04-06T21:03:24,retail,pending,2025-04-06T21:03:24,2025-04-07T08:05:24
6850,603,Lyft,-389,USD,2025-04-02T15:22:49,streaming,posted,2025-04-02T15:22:49,2025-04-02T19:14:49
6851,603,Apple,28161,USD,2024-12-06T07:42:39,fuel,reversed,2024-12-06T07:42:39,2024-12-06T20:08:39
6852,603,Lyft,2248,USD,2024-08-08T21:16:24,grocery,reversed,2024-08-08T21:16:24,2024-08-09T04:54:24
6853,603,Airbnb,37703,USD,2024-08-03T08:17:50,coffee,posted,2024-08-03T08:17:50,2024-08-03T22:14:50
6854,603,Home Depot,84207,USD,2024-04-07T14:56:20,travel,pending,2024-04-07T14:56:20,2024-04-07T19:31:20
6855,603,Target,77962,USD,2024-05-26T08:50:51,rideshare,pending,2024-05-26T08:50:51,2024-05-26T22:42:51
6856,603,Target,29030,USD,2024-09-18T03:52:10,fuel,pending,2024-09-18T03:52:10,2024-09-18T16:26:10
6857,132,Exxon,74718,USD,2024-08-31T17:04:06,retail,reversed,2024-08-31T17:04:06,2024-09-01T06:34:06
6858,132,Starbucks,64030,USD,2024-05-01T12:04:34,grocery,reversed,2024-05-01T12:04:34,2024-05-02T01:50:34
6859,132,Google,66858,USD,2024-01-01T01:44:15,travel,reversed,2024-01-01T01:44:15,2024-01-01T12:50:15
6860,132,Netflix,59694,USD,2025-05-06T13:59:52,coffee,reversed,2025-05-06T13:59:52,2025-05-07T06:14:52
6861,132,Costco,58957,USD,2024-05-27T20:17:50,food,pending,2024-05-27T20:17:50,2024-05-27T21:54:50
6862,132,Google,59454,USD,2025-04-01T16:55:19,rideshare,reversed,2025-04-01T16:55:19,2025-04-02T14:48:19
6863,132,Target,92992,USD,2025-02-04T09:05:03,food,posted,2025-02-04T09:05:03,2025-02-04T23:08:03
6864,132,Google,72608,USD,2024-01-22T03:30:58,travel,reversed,2024-01-22T03:30:58,2024-01-22T14:37:58
6865,132,McDonalds,-541,USD,2024-09-17T04:25:04,retail,reversed,2024-09-17T04:25:04,2024-09-18T02:21:04
6866,132,Lyft,34364,USD,2024-08-15T01:32:43,retail,posted,2024-08-15T01:32:43,2024-08-15T06:19:43
6867,132,Starbucks,50393,USD,2025-04-11T12:01:17,retail,reversed,2025-04-11T12:01:17,2025-04-11T14:48:17
6868,132,Shell,55860,USD,2024-01-14T08:57:42,rideshare,reversed,2024-01-14T08:57:42,2024-01-14T15:09:42
6869,132,Apple,17341,USD,2025-06-19T17:36:43,fuel,pending,2025-06-19T17:36:43,2025-06-20T08:54:43
6870,132,Lyft,18753,USD,2025-02-05T09:43:58,streaming,posted,2025-02-05T09:43:58,2025-02-05T17:49:58
6871,132,Shell,41590,USD,2024-01-13T04:39:47,streaming,reversed,2024-01-13T04:39:47,2024-01-13T07:19:47
6872,132,Google,53752,USD,2024-09-29T19:22:41,grocery,pending,2024-09-29T19:22:41,2024-09-30T11:01:41
6873,132,Target,39875,USD,2024-12-09T08:54:26,travel,pending,2024-12-09T08:54:26,2024-12-09T18:23:26
6874,132,Netflix,39383,USD,2025-05-10T04:02:04,grocery,reversed,2025-05-10T04:02:04,2025-05-11T00:10:04
6875,132,Exxon,58339,USD,2025-03-05T13:55:55,retail,reversed,2025-03-05T13:55:55,2025-03-06T12:49:55
6876,132,Amazon,37866,USD,2025-01-23T23:51:16,travel,posted,2025-01-23T23:51:16,2025-01-24T10:36:16
6877,132,Netflix,88529,USD,2024-06-04T17:14:49,retail,posted,2024-06-04T17:14:49,2024-06-04T23:54:49
6878,132,Shell,42398,USD,2024-10-31T09:12:52,travel,pending,2024-10-31T09:12:52,2024-11-01T00:07:52
6879,132,Costco,26432,USD,2025-02-09T02:50:20,fuel,pending,2025-02-09T02:50:20,2025-02-09T18:18:20
6880,132,Lyft,1150,USD,2025-06-26T07:39:50,grocery,pending,2025-06-26T07:39:50,2025-06-26T09:12:50
6881,132,Apple,77430,USD,2024-11-13T11:34:39,travel,pending,2024-11-13T11:34:39,2024-11-13T13:46:39
6882,132,Walmart,68088,USD,2024-04-09T19:15:33,fuel,posted,2024-04-09T19:15:33,2024-04-10T13:56:33
6883,132,Google,70455,USD,2024-07-07T05:23:45,retail,pending,2024-07-07T05:23:45,2024-07-07T21:53:45
6884,132,Target,41725,USD,2025-02-08T10:25:43,travel,reversed,2025-02-08T10:25:43,2025-02-09T05:25:43
6885,132,Uber,12632,USD,2024-04-30T20:26:54,coffee,posted,2024-04-30T20:26:54,2024-04-30T23:18:54
6886,132,Walmart,60014,USD,2024-06-21T23:19:57,travel,pending,2024-06-21T23:19:57,2024-06-21T23:24:57
6887,132,Target,88241,USD,2024-11-26T23:08:58,retail,reversed,2024-11-26T23:08:58,2024-11-27T11:49:58
6888,132,Amazon,26278,USD,2025-02-16T04:52:11,food,reversed,2025-02-16T04:52:11,2025-02-16T13:46:11
6889,132,Target,63779,USD,2025-06-14T20:46:16,food,reversed,2025-06-14T20:46:16,2025-06-15T00:59:16
6890,132,Starbucks,56070,USD,2024-11-24T20:27:51,rideshare,reversed,2024-11-24T20:27:51,2024-11-25T09:55:51
6891,132,Exxon,42036,USD,2024-11-26T13:08:24,food,pending,2024-11-26T13:08:24,2024-11-27T02:45:24
6892,708,Airbnb,46679,USD,2025-01-08T09:48:26,fuel,reversed,2025-01-08T09:48:26,2025-01-08T21:56:26
6893,708,Home Depot,29917,USD,2024-12-14T16:08:48,fuel,posted,2024-12-14T16:08:48,2024-12-14T19:33:48
6894,708,Home Depot,39740,USD,2024-01-03T08:01:27,travel,posted,2024-01-03T08:01:27,2024-01-04T06:30:27
6895,708,Amazon,44372,USD,2024-04-11T15:00:29,streaming,pending,2024-04-11T15:00:29,2024-04-11T21:06:29
6896,708,Costco,88235,USD,2024-09-11T22:16:08,grocery,pending,2024-09-11T22:16:08,2024-09-12T19:42:08
6897,708,McDonalds,39963,USD,2025-02-23T21:07:58,fuel,reversed,2025-02-23T21:07:58,2025-02-24T12:23:58
6898,708,Lyft,25686,USD,2024-04-27T11:28:45,travel,reversed,2024-04-27T11:28:45,2024-04-27T21:25:45
6899,708,Exxon,59948,USD,2024-10-06T10:57:04,coffee,pending,2024-10-06T10:57:04,2024-10-07T04:55:04
6900,708,Uber,18043,USD,2024-01-17T12:41:27,grocery,pending,2024-01-17T12:41:27,2024-01-17T22:27:27
6901,708,Amazon,46476,USD,2024-03-07T12:34:42,travel,reversed,2024-03-07T12:34:42,2024-03-07T22:54:42
6902,708,Walmart,30072,USD,2025-03-26T09:15:15,food,posted,2025-03-26T09:15:15,2025-03-26T09:43:15
6903,708,Walmart,85964,USD,2025-02-10T05:22:10,food,reversed,2025-02-10T05:22:10,2025-02-10T09:16:10
6904,708,Exxon,42993,USD,2024-03-07T18:58:46,fuel,reversed,2024-03-07T18:58:46,2024-03-08T08:01:46
6905,708,Target,9708,USD,2024-12-05T05:09:35,streaming,pending,2024-12-05T05:09:35,2024-12-05T14:33:35
6906,708,Exxon,84974,USD,2024-12-08T02:35:42,fuel,pending,2024-12-08T02:35:42,2024-12-08T04:01:42
6907,708,Lyft,38879,USD,2024-02-02T04:20:04,streaming,pending,2024-02-02T04:20:04,2024-02-03T02:12:04
6908,708,Starbucks,74960,USD,2025-03-06T02:17:26,coffee,reversed,2025-03-06T02:17:26,2025-03-06T18:35:26
6909,708,Costco,51233,USD,2024-01-18T22:41:07,retail,reversed,2024-01-18T22:41:07,2024-01-19T11:48:07
6910,708,McDonalds,77558,USD,2024-08-28T21:58:10,streaming,reversed,2024-08-28T21:58:10,2024-08-29T06:13:10
6911,708,Exxon,55290,USD,2024-09-14T21:33:14,fuel,reversed,2024-09-14T21:33:14,2024-09-15T21:18:14
6912,708,Amazon,64349,USD,2025-05-19T11:07:16,rideshare,reversed,2025-05-19T11:07:16,2025-05-20T00:33:16
6913,708,Target,71717,USD,2024-06-13T00:24:53,food,posted,2024-06-13T00:24:53,2024-06-13T17:01:53
6914,708,Uber,19593,USD,2024-04-18T19:44:25,fuel,posted,2024-04-18T19:44:25,2024-04-19T13:08:25
6915,708,Amazon,61506,USD,2024-03-16T13:24:23,rideshare,pending,2024-03-16T13:24:23,2024-03-17T01:19:23
6916,708,McDonalds,98031,USD,2024-02-20T04:37:52,streaming,reversed,2024-02-20T04:37:52,2024-02-21T03:24:52
6917,708,Uber,32161,USD,2024-05-22T21:35:39,food,posted,2024-05-22T21:35:39,2024-05-23T21:33:39
6918,708,Shell,85974,USD,2024-07-11T11:02:30,retail,pending,2024-07-11T11:02:30,2024-07-11T12:13:30
6919,708,Target,44788,USD,2024-07-20T19:57:11,retail,posted,2024-07-20T19:57:11,2024-07-21T19:53:11
